zone,Datetime,Completed Trips,Traffic Volume,Average Speed,Congestion Level,Temperature,Drivers' Earnings,Distance Travelled (km),event importance,Bookings,event type
8986d8b3413ffff,2025-05-26 14:00:00,37.0,260.0,47.9,14.4,22.5,4316.61,268.25,0.0,47.0,No Event
8986d8b3413ffff,2025-05-28 14:00:00,37.0,299.0,46.734,14.111,22.631,6325.516,228.839,0.0,44.0,No Event
8986d8b3413ffff,2025-05-30 17:00:00,187.0,973.246460253887,49.8,20.173322666601845,29.8,27474.95,1348.27,0.4,297.7490348570196,Cultural
8986d8b3413ffff,2025-06-01 09:00:00,87.0,859.0,41.7,25.3,31.5,9051.52,409.77,0.1,112.0,No Event
8986d8b3413ffff,2025-06-01 18:45:00,116.0,1153.9741041919988,51.2,26.40134697476752,23.2,9640.44,393.24,0.94,268.7990300663859,Local
8986d8b3413ffff,2025-06-02 14:00:00,25.0,275.0,47.237,13.839,22.871,4717.879,240.55,0.0,49.0,No Event
8986d8b3413ffff,2025-06-02 14:15:00,244.0,472.3992372489501,43.173,25.07481958406108,21.894,40495.177,771.359,0.553,380.61164936591393,Local
8986d8b3413ffff,2025-06-03 17:00:00,182.0,1069.0147312702388,49.375,24.160150590857818,29.937,31571.187,1350.052,0.385,279.54313970225866,Cultural
8986d8b3413ffff,2025-06-12 20:30:00,274.0,928.3004537315068,33.5,31.266236029711624,23.601,81079.301,2187.626,0.694,532.1611836336493,Local
8986d8b3413ffff,2025-06-16 14:15:00,251.0,498.6013208859681,42.5,22.415564151455143,22.2,41472.93,780.61,0.54,379.5101572083842,Local
8986d8b3413ffff,2025-06-20 17:00:00,52.0,402.08936117215313,54.718,10.70566920869527,31.231,199.773,212.284,0.268,63.5406436195118,Local
8986d8b3413ffff,2025-06-22 09:45:00,64.0,1594.2501518516117,33.2,44.42598319471215,30.6,8374.29,411.52,0.5,89.43009997321332,Concert
8986d8b3413ffff,2025-06-22 14:15:00,220.0,198.65455433239757,58.6,9.843384495535124,21.4,49912.99,2006.4,0.9,393.729640356604,Cultural
8986d8b3413ffff,2025-06-22 17:00:00,45.0,392.858214002286,54.2,14.318560380263843,31.4,4230.19,151.65,0.25,60.41799161776882,Local
8986d8b3413ffff,2025-06-22 20:30:00,278.0,1014.2580350653363,33.4,43.07480629396818,23.7,80332.97,2135.04,0.73,462.6964954371365,Local
8986d8b3413ffff,2025-06-23 20:30:00,281.0,883.3523789402803,34.105,35.59878056789029,23.573,81646.433,2168.136,0.745,442.2622939954069,Local
8986d8b3413ffff,2025-06-28 14:15:00,274.0,444.83148144810593,43.217,22.820254953929695,22.544,42697.693,817.794,0.568,383.776787358057,Local
8986d8b3413ffff,2025-07-04 20:30:00,278.0,917.584038319884,33.11,32.209036668542375,24.001,80062.801,2136.066,0.706,417.5640497892736,Local
8986d8b3413ffff,2025-07-09 09:15:00,114.0,745.0,48.827,20.1,30.413,6794.051,314.368,0.0,134.0,No Event
8986d8b3413ffff,2025-07-16 09:15:00,121.0,782.0,49.4,20.5,31.4,8580.34,296.45,0.0,133.0,No Event
8986d8b3413ffff,2025-07-18 17:00:00,114.0,931.0,51.655,21.709,25.058,14653.253,476.591,0.0,152.0,No Event
8986d8b3413ffff,2025-07-18 18:15:00,169.0,704.9715450494156,39.323,30.718771354872995,32.506,22635.557,433.094,0.725,312.19819794138726,Cultural
8986d8b3413ffff,2025-07-22 17:00:00,122.0,958.0,52.237,21.611,24.618,14417.66,315.221,0.035,153.0,No Event
8986d8b3413ffff,2025-07-24 18:15:00,147.0,842.9947209551451,37.409,36.56478095481876,31.963,20083.15,488.687,0.732,337.8850535481076,Cultural
8986d8b3413ffff,2025-07-31 18:15:00,156.0,748.1828822922233,38.3,30.44640372178082,32.1,23163.38,452.4,0.74,292.59039700148696,Cultural
8986d8b3413ffff,2025-08-01 17:00:00,105.0,974.0,51.9,21.7,24.9,11497.82,425.25,0.0,150.0,No Event
8986d8b3413ffff,2025-08-02 09:00:00,174.0,892.6565947914108,39.774,30.334763365095355,30.7,10204.445,584.263,0.341,314.4770590795632,Sports
8986d8b3413ffff,2025-08-04 22:15:00,83.0,128.64330779472982,47.4,18.599212252990256,18.1,20684.5,535.35,0.8,171.1050865192413,Local
8986d8b3413ffff,2025-08-06 00:00:00,47.0,286.0,65.4,6.0,27.3,4509.71,258.97,0.0,49.0,No Event
8986d8b3413ffff,2025-08-06 09:00:00,167.0,882.431009422038,40.1,26.880640596890487,31.3,7470.02,507.68,0.36,265.7463624690855,Sports
8986d8b3413ffff,2025-08-10 00:00:00,42.0,264.0,65.114,6.135,27.141,5020.574,324.828,0.032,62.0,No Event
8986d8b3413ffff,2025-08-10 18:15:00,141.0,696.7408625004344,38.155,27.33168314407651,32.293,26409.108,542.013,0.733,369.60794438542166,Cultural
8986d8b3413ffff,2025-08-18 00:00:00,44.0,264.0,64.45,6.08,27.492,4095.867,196.165,0.0,37.0,No Event
8986d8b3413ffff,2025-09-04 17:30:00,49.0,1053.0,43.0,27.2,32.9,4899.71,393.47,0.15,61.0,No Event
8986d8b3413ffff,2025-09-25 17:45:00,64.0,878.0,52.475,21.121,31.323,0.0,518.923,0.0,86.0,No Event
8986d8b3413ffff,2025-09-27 20:30:00,438.0,1008.034614787668,55.315,21.45306445779236,28.186,88314.722,1515.709,0.646,765.4594909513925,Concert
8986d8b3413ffff,2025-10-02 17:45:00,63.0,902.0,52.0,20.7,31.8,4612.22,481.32,0.0,91.0,No Event
8986d8b3413ffff,2025-10-05 08:45:00,302.0,1252.684634011697,38.917,33.8470284167026,22.744,68788.119,2370.183,0.872,569.4810390505955,Sports
8986d8b3413ffff,2025-10-05 20:30:00,470.0,1007.2264325896898,55.3,20.004571968983804,28.3,89266.95,1480.5,0.66,872.941575972936,Concert
8986d8b3413ffff,2025-10-07 08:45:00,329.0,1357.9483732697247,38.8,42.616854525503214,22.7,65567.25,2256.94,0.83,556.1661957679216,Sports
8986d8b3413ffff,2025-10-23 09:15:00,248.0,734.8170866635595,48.69,24.547255978913302,18.131,62394.095,2067.674,0.495,435.3954633074911,Cultural
8986d8b3413ffff,2025-11-02 17:00:00,84.0,866.3989545398864,46.0,22.300917581344407,32.6,11762.52,284.76,0.34,131.6478310614981,Exhibition
8986d8b3413ffff,2025-11-06 09:15:00,246.0,729.0920823600858,48.4,20.949184259766383,18.2,61095.89,1987.68,0.49,494.1794726361153,Cultural
8986d8b3413ffff,2025-11-14 17:00:00,96.0,872.3057573026597,44.623,21.957291722221488,31.872,11608.925,211.404,0.309,93.54904319473223,Exhibition
8986d8b3413ffff,2025-12-05 09:30:00,45.0,463.5975128230817,45.3,21.35426298488309,32.2,1973.36,247.05,0.39,80.511632775711,Sports
8986d8b3413ffff,2025-12-07 09:30:00,63.0,472.62991065716784,44.78,20.54103272827044,32.317,0.0,366.136,0.379,84.82566054479894,Sports
8986d8b3443ffff,2024-01-07 14:45:00,23.0,127.73970572530746,42.95,17.67052875198138,27.038,9999.24,454.013,0.587,54.31994562592087,Cultural
8986d8b3443ffff,2024-01-14 14:45:00,29.0,182.06174850664323,42.8,20.23722483228358,27.3,2959.43,264.48,0.59,50.17211474348058,Cultural
8986d8b3443ffff,2024-01-19 17:15:00,118.0,667.0,39.844,23.976,30.138,6282.86,714.083,0.0,128.0,No Event
8986d8b3443ffff,2024-01-22 00:15:00,130.5,417.02808893860924,57.409,13.32315825718462,30.6895,27501.35,1220.228,0.401,212.32195559933987,Local
8986d8b3443ffff,2024-01-28 09:15:00,136.0,688.0,54.805,16.622,32.805,13317.903,841.568,0.0,168.0,No Event
8986d8b3443ffff,2024-01-28 18:45:00,472.0,601.5161661912794,48.3,18.848405435523937,31.0,98452.81,2629.04,0.59,819.7198863409276,Exhibition
8986d8b3443ffff,2024-01-31 17:15:00,102.0,684.0,40.2,23.8,29.7,6390.04,799.68,0.0,119.0,No Event
8986d8b3443ffff,2024-02-02 09:15:00,132.0,680.0,55.0,16.3,32.5,16005.3,807.84,0.0,173.0,No Event
8986d8b3443ffff,2024-02-05 09:45:00,115.0,902.0,45.0,24.2,25.1,16569.21,667.0,0.0,143.0,No Event
8986d8b3443ffff,2024-02-05 18:45:00,480.0,535.6714493966455,48.627,18.676409494850525,31.381,102326.482,2523.563,0.595,773.3846347048581,Exhibition
8986d8b3443ffff,2024-02-10 10:00:00,136.0,1337.2208906804694,44.1,36.221982921641406,19.973,29778.272,471.673,0.695,222.1274386374639,Concert
8986d8b3443ffff,2024-02-12 17:30:00,217.0,472.79255832049824,58.1,10.68823473635697,31.7,37624.78,1213.03,0.4,364.4599111564628,Concert
8986d8b3443ffff,2024-02-13 14:15:00,262.0,526.3679790369932,53.5,16.15083339334039,29.8,72267.71,2127.44,0.74,383.4436958220707,Local
8986d8b3443ffff,2024-02-14 22:15:00,49.0,490.1099116745934,56.4,15.07689563832816,22.8,3052.87,331.24,0.78,85.30033705037133,Sports
8986d8b3443ffff,2024-02-16 08:45:00,486.0,1010.7502480855228,53.4,23.431211242154017,26.5,138142.37,4228.2,0.9,907.5782220702338,Local
8986d8b3443ffff,2024-02-22 10:00:00,154.0,1432.9736416523351,43.3,31.35563110899393,20.6,26664.33,483.56,0.71,262.661354770742,Concert
8986d8b3443ffff,2024-02-24 09:15:00,92.0,397.0,54.4,13.0,30.8,4985.81,697.36,0.0,98.0,No Event
8986d8b3443ffff,2024-03-02 17:30:00,190.0,1319.149297349268,50.3,29.87731191883907,29.9,63709.92,1778.4,0.63,299.6738138353093,Exhibition
8986d8b3443ffff,2024-03-03 14:00:00,108.0,284.0,50.237,12.784,31.008,17302.402,838.771,0.013,110.0,No Event
8986d8b3443ffff,2024-03-06 00:00:00,59.0,229.2831867888964,57.121,11.555947463228437,31.792,0.0,511.947,0.697,96.4267339351683,Local
8986d8b3443ffff,2024-03-06 09:15:00,123.0,382.0,54.41,12.999,30.812,9422.693,773.42,0.0,101.0,No Event
8986d8b3443ffff,2024-03-06 09:30:00,66.0,855.0,49.556,21.239,30.98,6426.311,12.159,0.0,102.0,No Event
8986d8b3443ffff,2024-03-06 14:00:00,113.0,263.0,50.5,13.2,30.7,14478.06,783.09,0.0,120.0,No Event
8986d8b3443ffff,2024-03-09 09:15:00,67.0,674.0,31.9,27.8,23.3,7958.31,232.49,0.0,91.0,No Event
8986d8b3443ffff,2024-03-10 00:00:00,61.0,156.6471128274009,57.0,11.712692953107457,31.6,2758.04,499.59,0.71,107.2965681454293,Local
8986d8b3443ffff,2024-03-10 14:00:00,101.0,262.0,51.064,14.301,31.182,9182.602,892.87,0.012,107.0,No Event
8986d8b3443ffff,2024-03-11 17:30:00,166.0,1363.5258080126011,49.891,35.027494485978615,29.992,65163.218,1800.459,0.629,312.45811758950055,Exhibition
8986d8b3443ffff,2024-03-18 09:30:00,64.0,853.0,49.5,21.3,31.0,3441.83,137.6,0.0,82.0,No Event
8986d8b3443ffff,2024-03-20 18:15:00,180.0,972.0,50.0,22.6,25.6,19121.97,597.6,0.17,219.0,No Event
8986d8b3443ffff,2024-03-26 17:15:00,136.0,417.0,37.956,21.597,22.42,10426.838,423.533,0.006,132.0,No Event
8986d8b3443ffff,2024-03-30 17:15:00,120.0,455.0,38.2,21.8,22.6,7633.82,400.8,0.0,134.0,No Event
8986d8b3443ffff,2024-03-31 18:15:00,196.0,938.0,50.061,22.302,24.705,18888.741,712.886,0.176,211.0,No Event
8986d8b3443ffff,2024-04-01 00:30:00,143.0,119.59346455960838,51.9,12.49493165194589,29.3,24418.31,1282.71,0.54,233.3412445763629,Exhibition
8986d8b3443ffff,2024-04-01 09:30:00,56.0,859.0,49.169,22.356,30.684,2562.49,189.865,0.0,79.0,No Event
8986d8b3443ffff,2024-04-03 09:15:00,212.0,1209.1394206174816,37.0,34.608243749019714,28.8,29861.15,593.6,0.4,355.7542133935366,Cultural
8986d8b3443ffff,2024-04-08 20:00:00,108.0,1458.5364706159098,41.3,40.636931343498674,28.2,16560.02,582.12,0.53,200.3690595290883,Local
8986d8b3443ffff,2024-04-11 14:45:00,72.0,345.75873107029463,51.082,13.702615111061704,18.0,23446.116,703.049,0.523,149.98334686559522,Sports
8986d8b3443ffff,2024-04-24 14:45:00,85.0,456.50188065654527,51.4,18.709042748050912,18.3,20678.5,765.85,0.5,169.0336747466134,Sports
8986d8b3443ffff,2024-04-25 22:15:00,68.0,266.0,42.973,17.139,21.938,4435.281,254.515,0.035,88.0,No Event
8986d8b3443ffff,2024-04-29 22:15:00,65.0,247.0,42.623,17.907,21.813,7956.201,398.706,0.0,90.0,No Event
8986d8b3443ffff,2024-05-01 22:15:00,59.0,228.0,42.2,16.9,21.9,6182.39,398.84,0.0,84.0,No Event
8986d8b3443ffff,2024-05-03 22:15:00,59.0,252.0,41.495,18.069,21.719,7453.408,368.083,0.001,69.0,No Event
8986d8b3443ffff,2024-05-11 00:00:00,95.0,163.0,59.0,7.6,28.4,5447.03,687.8,0.0,114.0,No Event
8986d8b3443ffff,2024-05-14 17:00:00,65.0,1062.2765473597271,40.412,31.149123043263923,22.055,7363.62,397.273,0.543,146.96933729008958,Sports
8986d8b3443ffff,2024-05-15 17:00:00,67.0,989.7132356186088,40.5,25.63206919192662,22.0,6189.76,420.09,0.53,119.3524445085784,Sports
8986d8b3443ffff,2024-05-17 17:00:00,59.0,1062.0456904166283,40.101,27.3948759810701,21.731,3412.645,470.442,0.537,102.66295466450148,Sports
8986d8b3443ffff,2024-05-21 17:00:00,72.0,923.4975182416348,40.81,29.76154302771204,21.52,5925.964,437.523,0.516,143.44748504189326,Sports
8986d8b3443ffff,2024-05-24 00:00:00,90.0,178.0,59.509,8.04,28.91,6444.395,762.676,0.01,113.0,No Event
8986d8b3443ffff,2024-06-06 00:15:00,74.0,136.0,43.6,15.0,23.6,5804.52,544.64,0.03,84.0,No Event
8986d8b3443ffff,2024-06-06 09:15:00,61.0,1014.0,48.13,24.088,29.977,5098.823,612.983,0.078,96.0,No Event
8986d8b3443ffff,2024-06-10 09:15:00,82.0,1016.0,48.4,24.0,29.9,4928.59,556.78,0.08,109.0,No Event
8986d8b3443ffff,2024-06-12 14:00:00,102.0,353.34156376985607,55.869,13.561896939928678,21.184,14575.671,675.111,0.481,116.0740638770721,Exhibition
8986d8b3443ffff,2024-06-13 09:15:00,82.5,1028.5,48.3865,23.921999999999997,29.673499999999997,3818.583,570.637,0.0655,112.0,No Event
8986d8b3443ffff,2024-06-13 17:45:00,28.0,924.0,49.0,22.5,20.9,2112.41,147.84,0.0,31.0,No Event
8986d8b3443ffff,2024-06-14 09:15:00,100.0,966.0,48.232,23.646,29.494,8488.963,522.342,0.086,100.0,No Event
8986d8b3443ffff,2024-06-17 20:45:00,456.0,1416.3690496901845,51.493,26.804066935736607,30.279,40208.121,1495.103,0.829,919.8543922161048,Sports
8986d8b3443ffff,2024-06-19 14:00:00,97.0,300.74678533474025,56.1,13.227636830584892,21.0,13844.2,612.07,0.49,143.17575216404956,Exhibition
8986d8b3443ffff,2024-06-20 17:45:00,27.0,940.0,48.808,21.643,20.973,3091.192,0.0,0.006,0.0,No Event
8986d8b3443ffff,2024-06-20 18:45:00,360.0,1266.0321121497163,39.1,28.847730592780604,24.7,31576.86,1375.2,0.59,562.8419211438923,Sports
8986d8b3443ffff,2024-06-25 17:45:00,32.0,937.0,48.959,22.465,20.747,4049.084,164.663,0.019,8.0,No Event
8986d8b3443ffff,2024-06-30 08:00:00,346.0,736.7648437807471,42.711,26.471930379006903,23.392,29302.871,1134.779,0.565,468.1256724385127,Local
8986d8b3443ffff,2024-07-01 09:15:00,18.0,664.0,47.8,19.7,32.4,833.85,129.06,0.0,24.0,No Event
8986d8b3443ffff,2024-07-02 20:45:00,457.0,1527.926446548288,51.9,32.36548685794339,29.6,42254.57,1544.66,0.8,1083.0684592353048,Sports
8986d8b3443ffff,2024-07-03 08:00:00,342.0,784.6390018437206,42.1,30.87742957211654,23.2,34427.54,1217.52,0.55,544.2859079279217,Local
8986d8b3443ffff,2024-07-03 18:30:00,380.0,716.116665140688,36.913,28.35243880389044,22.763,50632.955,1059.127,0.533,837.7036586859625,Sports
8986d8b3443ffff,2024-07-04 18:45:00,362.0,1303.406761254826,39.28,32.33809335414836,25.195,32752.614,1309.842,0.57,601.3660723716322,Sports
8986d8b3443ffff,2024-07-06 09:15:00,211.0,926.244300081958,34.5,31.861383146300028,23.6,42883.69,1215.36,0.56,384.9432271641691,Cultural
8986d8b3443ffff,2024-07-06 20:15:00,144.0,634.7074193769828,49.4,19.98754139115435,20.7,28369.68,804.96,0.56,261.0670201990924,Cultural
8986d8b3443ffff,2024-07-07 20:15:00,140.0,569.7528764101738,50.338,23.970666607539982,21.082,27597.106,867.909,0.57,317.04279675361494,Cultural
8986d8b3443ffff,2024-07-10 09:15:00,211.0,1012.5203441081488,34.518,31.650708434724343,23.113,41335.974,1198.339,0.537,334.1945346929556,Cultural
8986d8b3443ffff,2024-07-13 18:30:00,378.0,751.9856136721472,37.236,34.142720196203314,23.304,52258.423,1193.564,0.573,732.5699012341328,Sports
8986d8b3443ffff,2024-07-16 18:30:00,371.0,744.7257676761803,37.8,33.31295526041614,23.0,53911.74,1127.84,0.58,779.5710090694114,Sports
8986d8b3443ffff,2024-07-17 17:00:00,211.0,1121.7970963780165,38.0,32.82274899150409,21.2,33132.3,1014.91,0.86,398.369533531821,Sports
8986d8b3443ffff,2024-07-18 17:00:00,227.0,1085.0994594982396,37.559,33.282380096561866,21.455,29872.552,999.365,0.853,486.376182210998,Sports
8986d8b3443ffff,2024-07-23 17:45:00,168.0,636.0,43.614,20.204,21.379,14377.326,546.257,0.025,169.0,No Event
8986d8b3443ffff,2024-07-26 17:30:00,368.0,578.8331548628977,33.7,32.878558723227414,20.1,69145.39,1372.64,0.74,543.4791472253887,Sports
8986d8b3443ffff,2024-07-28 17:30:00,349.0,718.7977510910127,34.167,33.62086797589918,20.331,68521.676,1354.219,0.761,734.6639270702227,Sports
8986d8b3443ffff,2024-07-29 14:45:00,294.0,483.7958319390896,32.937,31.185873993099158,25.689,106537.938,2289.597,0.827,591.9910211449472,Local
8986d8b3443ffff,2024-07-30 17:15:00,37.0,470.0,42.6,19.8,18.0,1691.85,75.11,0.0,43.0,No Event
8986d8b3443ffff,2024-07-31 09:00:00,89.0,907.758008388903,37.9,29.50607316914326,25.5,11804.28,245.64,0.7,144.64736499603146,Local
8986d8b3443ffff,2024-08-02 09:00:00,74.0,909.394644005994,37.252,36.637335848097415,25.861,12820.755,184.022,0.692,131.0674147430277,Local
8986d8b3443ffff,2024-08-03 17:45:00,141.0,604.0,43.8,21.0,21.5,16066.6,404.67,0.0,156.0,No Event
8986d8b3443ffff,2024-08-06 14:45:00,289.0,471.2126713720405,33.5,29.85872304999401,25.8,107609.5,2332.23,0.8,741.5070425267164,Local
8986d8b3443ffff,2024-08-13 00:45:00,88.0,402.565598948268,59.222,12.18406214098068,21.516,5120.087,868.566,0.707,196.67315478872308,Local
8986d8b3443ffff,2024-08-13 20:30:00,43.0,687.7822545152915,46.2,20.90457920418968,24.0,4651.39,131.58,0.65,68.09333681217576,Cultural
8986d8b3443ffff,2024-08-16 00:45:00,89.0,308.0,45.5,16.3,23.9,13138.9,703.99,0.12,111.0,No Event
8986d8b3443ffff,2024-08-19 22:00:00,76.0,149.0,55.9,9.0,31.4,9167.57,253.84,0.12,84.0,No Event
8986d8b3443ffff,2024-08-20 20:30:00,51.0,683.757235639309,46.23,21.538350681451437,23.535,4178.402,0.0,0.658,87.46804717066149,Cultural
8986d8b3443ffff,2024-08-23 14:45:00,232.0,269.2259011079148,59.089,10.07446510544153,28.459,29936.078,1019.505,0.556,468.630807044333,Cultural
8986d8b3443ffff,2024-08-25 00:45:00,93.0,310.8458078810731,59.0,11.166305826679851,21.1,7833.19,843.51,0.7,171.545760510985,Local
8986d8b3443ffff,2024-08-29 10:15:00,72.0,772.0,38.2,25.9,26.3,6660.36,252.72,0.16,104.0,No Event
8986d8b3443ffff,2024-08-30 22:00:00,78.0,138.0,55.151,9.026,31.434,12661.127,263.972,0.148,81.0,No Event
8986d8b3443ffff,2024-08-31 20:30:00,42.0,809.8441750120794,42.6,24.957080017509654,29.0,3120.94,318.78,0.55,93.9520471203646,Concert
8986d8b3443ffff,2024-09-01 14:45:00,236.0,254.39860257308135,59.5,11.40031118363208,28.6,34274.72,1182.36,0.6,545.135939482893,Cultural
8986d8b3443ffff,2024-09-04 08:30:00,68.5,619.5,47.5625,19.52,32.695,4790.342000000001,475.85900000000004,0.0,83.5,No Event
8986d8b3443ffff,2024-09-05 20:30:00,59.0,729.7288480579518,42.352,26.683227370085824,28.731,3287.153,228.157,0.537,91.49109850647704,Concert
8986d8b3443ffff,2024-09-06 20:30:00,50.0,759.1437599380495,42.921,29.36797995125181,28.625,2653.306,243.04,0.569,144.3330252859219,Concert
8986d8b3443ffff,2024-09-09 08:00:00,513.0,467.4202562580413,55.991,15.30932407458192,25.087,103665.93,4643.771,0.655,771.4481589409122,Local
8986d8b3443ffff,2024-09-11 08:00:00,525.0,501.2904950203835,56.6,14.184566783089345,25.1,106799.51,4677.75,0.67,787.3873113195423,Local
8986d8b3443ffff,2024-09-12 22:15:00,92.0,141.0,49.2305,12.9405,22.142000000000003,7021.625,562.976,0.0,101.0,No Event
8986d8b3443ffff,2024-09-13 14:45:00,227.0,218.21355871577373,59.13,11.315877616510004,28.448,37571.827,1242.089,0.645,526.9634895897984,Cultural
8986d8b3443ffff,2024-09-21 18:30:00,105.0,367.0,41.2,19.2,19.5,4707.51,778.05,0.0,136.0,No Event
8986d8b3443ffff,2024-09-23 22:15:00,92.0,154.0,49.254,13.526,22.115,5408.685,517.188,0.0,102.0,No Event
8986d8b3443ffff,2024-09-24 18:30:00,84.0,367.0,41.217,20.817,19.504,8531.504,775.212,0.003,141.0,No Event
8986d8b3443ffff,2024-10-04 18:45:00,89.0,496.0,47.746,17.775,25.939,8840.995,406.207,0.03,149.0,No Event
8986d8b3443ffff,2024-10-05 09:15:00,25.0,633.0,53.3,16.6,26.2,822.02,80.5,0.0,30.0,No Event
8986d8b3443ffff,2024-10-07 18:00:00,350.0,761.9748605119731,62.231,14.646094053616157,29.308,105515.017,2279.043,0.722,703.5448594881485,Concert
8986d8b3443ffff,2024-10-09 09:15:00,16.0,638.0,54.415,15.91,26.469,0.0,0.0,0.021,29.0,No Event
8986d8b3443ffff,2024-10-09 18:45:00,99.0,515.0,47.256,17.546,25.813,11597.98,420.25,0.031,147.0,No Event
8986d8b3443ffff,2024-10-12 14:30:00,137.0,406.5819504260673,42.201,24.85393849723476,22.826,19662.381,466.451,0.667,221.06658843954048,Cultural
8986d8b3443ffff,2024-10-12 18:45:00,114.0,485.0,47.457,17.36,25.502,6836.597,397.236,0.006,135.0,No Event
8986d8b3443ffff,2024-10-13 09:15:00,26.0,667.0,53.451,18.059,26.307,1926.65,18.238,0.001,13.0,No Event
8986d8b3443ffff,2024-10-14 18:00:00,334.0,641.2134557542607,62.9,13.0851605073387,29.4,110698.05,2214.42,0.75,676.518638151566,Concert
8986d8b3443ffff,2024-10-16 14:30:00,121.0,382.2947577501456,42.6,19.75037739641273,22.7,17064.6,321.86,0.66,241.99399193534097,Cultural
8986d8b3443ffff,2024-10-18 17:00:00,33.0,1175.9843546339116,48.7,24.856076409788862,29.4,3924.38,302.28,0.64,55.54491977436441,Exhibition
8986d8b3443ffff,2024-10-19 18:45:00,103.0,474.0,47.2,17.6,25.7,9293.18,392.43,0.0,147.0,No Event
8986d8b3443ffff,2024-10-19 22:30:00,42.0,172.5071392510156,42.6,19.92409069804936,21.4,2745.33,366.66,0.45,61.450270152188224,Concert
8986d8b3443ffff,2024-10-20 17:00:00,29.0,1223.8226291725248,49.839,29.855405067649663,29.941,5071.766,264.728,0.676,57.173634509186726,Exhibition
8986d8b3443ffff,2024-10-24 17:30:00,494.0,1846.6698640760903,36.167,48.58001315245588,31.649,75586.567,1522.751,0.805,882.7525113834497,Local
8986d8b3443ffff,2024-10-24 22:30:00,38.0,170.5735731710338,43.041,15.753888065092948,21.89,5719.561,336.292,0.459,54.77982664891993,Concert
8986d8b3443ffff,2024-10-25 17:00:00,44.0,1220.7808718614556,48.552,25.95726110607512,28.979,1811.97,268.09,0.63,18.9444146540354,Exhibition
8986d8b3443ffff,2024-10-26 20:45:00,149.0,395.0,40.3,20.0,20.6,5223.94,1117.5,0.0,192.0,No Event
8986d8b3443ffff,2024-10-27 18:45:00,88.0,469.0,47.087,17.251,25.701,8218.493,379.844,0.019,166.0,No Event
8986d8b3443ffff,2024-10-27 20:45:00,151.0,375.0,40.724,19.272,20.266,4608.998,1099.367,0.0,198.0,No Event
8986d8b3443ffff,2024-10-30 20:45:00,160.0,407.0,39.763,20.518,21.212,3928.792,1114.034,0.0,173.0,No Event
8986d8b3443ffff,2024-10-31 09:15:00,345.0,1590.0130172976494,40.13,46.07429600949501,25.219,78859.616,2668.247,0.864,889.1093423528574,Cultural
8986d8b3443ffff,2024-10-31 17:30:00,506.0,1693.296862020282,36.1,44.9508972578347,31.5,77012.29,1548.36,0.81,843.0969259082414,Local
8986d8b3443ffff,2024-10-31 20:45:00,157.0,411.0,40.784,19.867,20.663,3827.683,1061.542,0.0,196.0,No Event
8986d8b3443ffff,2024-11-02 17:30:00,493.0,1579.453109068697,36.586,46.004956961805576,31.885,81036.402,1547.177,0.85,756.8073450482384,Local
8986d8b3443ffff,2024-11-05 09:15:00,343.0,1482.9053639797246,40.351,43.075522917016485,25.5,80589.614,2677.971,0.873,822.0176618918892,Cultural
8986d8b3443ffff,2024-11-07 08:00:00,206.0,1494.9040860586997,40.4,35.86192488227972,25.8,44239.72,1738.64,0.74,308.54382456150785,Local
8986d8b3443ffff,2024-11-11 09:15:00,328.0,1247.758953103456,39.9,36.07458486380322,25.2,80017.4,2722.4,0.85,574.2192195548236,Cultural
8986d8b3443ffff,2024-11-12 20:15:00,70.0,657.9332881815368,51.4,22.95712609750668,25.4,9648.44,487.2,0.78,123.04221176799804,Cultural
8986d8b3443ffff,2024-11-15 17:00:00,33.0,1774.5910156989808,39.463,39.44205781059536,32.993,481.216,330.593,0.789,94.77701953993378,Sports
8986d8b3443ffff,2024-11-19 00:30:00,51.0,210.89651368472147,64.548,6.262360516400266,28.013,2731.418,197.375,0.783,79.97520139442302,Exhibition
8986d8b3443ffff,2024-11-25 00:30:00,70.0,168.93811659510848,64.362,5.7306965972521695,28.218,6311.857,203.602,0.745,71.95439117549951,Exhibition
8986d8b3443ffff,2024-11-27 17:00:00,60.0,2005.2805870309576,38.8,46.40797535950983,32.4,4406.71,342.6,0.79,100.9810112555477,Sports
8986d8b3443ffff,2024-11-28 17:15:00,494.0,1327.1684813393238,35.131,34.95344987179068,23.37,101031.074,2320.808,0.539,729.1759985373402,Local
8986d8b3443ffff,2024-11-29 00:30:00,47.0,208.37994666473045,64.8,6.623221298152244,28.1,5683.94,161.21,0.74,86.77969787619564,Exhibition
8986d8b3443ffff,2024-11-30 17:00:00,57.0,2122.945051602507,37.588,50.75044394663701,32.431,9596.92,282.654,0.777,87.80505619633497,Sports
8986d8b3443ffff,2024-12-01 17:00:00,55.0,1777.099557268267,38.111,40.64868986841471,31.569,3648.562,372.475,0.784,84.20658872158951,Sports
8986d8b3443ffff,2024-12-09 17:15:00,485.0,1203.252080682405,34.8,35.987188628431205,23.3,100951.59,2289.2,0.55,587.9870886285759,Local
8986d8b3443ffff,2024-12-17 14:15:00,122.0,333.0473131288637,47.946,14.286184904765411,29.04,6988.297,548.736,0.22,217.42131291747015,Cultural
8986d8b3443ffff,2024-12-17 18:15:00,175.0,792.3805303229133,35.6,27.17917207548053,20.6,19030.4,1016.75,0.25,277.1356302974619,Cultural
